osm_id,osm_type,name,category,amenity,lat,lon,postcode,street,cuisine,website
4042751088,node,Oliver's Cafe,Coffee Shop,cafe,51.5162117,0.0086452,E16 4HB,Barking Road,,
4042751192,node,The Milk Tree,Coffee Shop,cafe,51.5164373,0.0098967,E16 1EQ,Barking Road,brunch;dessert;coffee,
4052075789,node,Tamaki Kebab,Fast Food,fast_food,51.5561541,-0.1109607,,,kebab,
4054930315,node,Bernardi's,Restaurant,restaurant,51.5143899,-0.1611165,W1H 5BN,Seymour Street,italian,https://bernardis.co.uk/
4056131599,node,Thenga,Coffee Shop,cafe,51.5275599,-0.1245956,WC1H 8BS,Cromer Street,indian,https://www.thengacafe.com/
4056807329,node,Snowflake Gelato,Coffee Shop,cafe,51.5146055,-0.1619677,W2 2EH,Edgware Road,ice_cream,https://www.snowflakegelato.co.uk/
4057825815,node,The Albion Hotel,Restaurant,restaurant,51.4022714,-0.3446737,KT8 9HA,Bridge Road,,
4060303215,node,The Black Garlic,Restaurant,restaurant,51.563093,-0.0106147,E10 6QE,High Road Leyton,turkish,https://www.theblackgarlic.co.uk/
4061331068,node,Pitt Cue,Restaurant,restaurant,51.5163649,-0.0782914,EC2M 4WD,Devonshire Square,,
4063564722,node,Caffè Nero,Coffee Shop,cafe,51.4661466,-0.1507049,SW11 5QW,Lavender Hill,coffee_shop,https://www.caffenero.com/uk/stores/lavender-hill
4064038982,node,La Vecchia,Restaurant,restaurant,51.5780676,-0.124481,N8 8AA,Crouch End Hill,pizza,https://sacrocuore.co.uk/
4064835091,node,Tom Kangam Thai,Restaurant,restaurant,51.5325587,-0.2344726,NW10 5NH,Harrow Road,thai,https://tongkanomthai.co.uk/en
4066611739,node,Grill on the Hill,Restaurant,restaurant,51.4656175,-0.15489,SW11 5QL,Lavender Hill,portuguese,
4066829789,node,Honest Burgers,Restaurant,restaurant,51.5268434,-0.0886352,EC1V 9NU,Baldwin Street,burger,https://www.honestburgers.co.uk/
4067222289,node,Waterloo Tap,Pub,pub,51.5045928,-0.1148896,SE1 7ES,Sutton Walk,,
4070091890,node,Subway,Fast Food,fast_food,51.5227397,-0.1580017,NW1 6UY,Baker Street,sandwich,
4075176972,node,Canto Corvino,Restaurant,restaurant,51.5185352,-0.0786177,E1 7LP,Artillery Lane,,
4076126436,node,Pret A Manger,Fast Food,fast_food,51.5165742,-0.1037063,EC1A 2AT,Holborn Viaduct,sandwich,
4076126439,node,Starbucks Coffee,Coffee Shop,cafe,51.5164788,-0.1034052,EC4M 7RA,Fleet Place,coffee_shop,
4077853508,node,Unity Diner,Restaurant,restaurant,51.5168225,-0.0736677,E1 7AL,Wentworth Street,hot_dog;international,https://www.unitydiner.co.uk/
4077853509,node,Sakana Sushi,Restaurant,restaurant,51.5172552,-0.0736897,E1 6BD,Commercial Street,japanese,https://sakanasushi.co.uk/
4079164579,node,The Roastery,Coffee Shop,cafe,51.4667349,-0.1477806,SW8 3JQ,Wandsworth Road,,
4080718950,node,Cafe Marrone,Coffee Shop,cafe,51.5117524,-0.0563553,E1 2QD,Watney Street,,
4081176889,node,Subway,Fast Food,fast_food,51.6876434,-0.2217457,,,sandwich,
4081176890,node,Taco Bell,Fast Food,fast_food,51.6875863,-0.2215714,,,tex-mex,
